rva	name	subsystem	arg_type	note	callees
005ac5f0	FUN_005ac5f0	audio	unknown	re/analysis/promote_c2_audio_rws/005ac5f0.md	
005ac9e0	FUN_005ac9e0	audio	unknown	re/analysis/promote_c2_audio_rws/005ac9e0.md	
005aea50	FUN_005aea50	audio	unknown	re/analysis/audio_rws_loader_d3/005aea50.md	005aea55
0040dd60	Race::GuardConcludedAndP1Won	save	unknown	re/analysis/profile_career_d2/FUN_0040dd60.md	004106a9,ffffffff
0040e180	FUN_0040e180	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x0040e180.md	0040e330,004c3ac0
00442df0	FUN_00442df0	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00442df0.md	00442df6
00405890	FUN_00405890	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00405890.md	004058a9
00423b20	FUN_00423b20	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00423b20.md	00423b30,008994c0,008995ec
004cbe80	FUN_004cbe80	save	unknown	re/analysis/promote_c2_rw_engine_init/004cbe80.md	80000013,8000001c
004669b0	FUN_004669b0	audio	unknown	re/analysis/promote_c2_perm_piz_callees/004669b0.md	006036e8,00603768,006037e8,0068fcbc,0068fccc,006900d0,00690490,00690494,00690498,006904e8,007f0f60,008aa300,008aa304,008aa308,008aa30c,3f800000
004972b0	FUN_004972b0	input	unknown	re/analysis/promote_c2_dinput_init/004972b0.md	004972bc,004972d5,004972f5,004972ff,00497307
004971b0	FUN_004971b0	input	unknown	re/analysis/promote_c2_dinput_init/004971b0.md	004971bb,004971c4,004971d0,004971ef,004971fb,00497222,005cf010
00467300	VehicleCollisionWinTrigger	vehicle	unknown	re/analysis/vehicle_promote_c2_b/00467300.md	00413c70
0046ddb0	VehicleWheelForceIntegrator	vehicle	unknown	re/analysis/vehicle_update_d3/0046ddb0.md	
004809e0	VehicleRespawnTeleport	vehicle	unknown	re/analysis/vehicle_promote_c2_b/004809e0.md	
0046f6c0	VehicleWheelContactSolver	vehicle	unknown	re/analysis/vehicle_update_d3/0046f6c0.md	
0046dc20	VehicleOOBDebugDraw	vehicle	unknown	re/analysis/vehicle_update_d3/0046dc20.md	
0047eb30	VehiclePhysicsWorldStep	vehicle	unknown	re/analysis/vehicle_promote_c2_b/0047eb30.md	
00470c70	FUN_00470c70	vehicle	unknown	re/analysis/vehicle_update/00470c70.md	00470fe0,007ea1e4,007ea5e4,00803334,00803338,00803340,40400000,40800000
00413c70	FUN_00413c70	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00413c70.md	00413caa,0063bc60,0063bc68,3c23d70a
0042fe70	FUN_0042fe70	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x0042fe70.md	0042fe75
00480720	VehicleRespawnPlace	vehicle	unknown	re/analysis/vehicle_promote_c2_b/00480720.md	
004b6540	thunk_FUN_004b6640	boot	unknown	re/analysis/promote_c2_txd_loader/004b6540.md	004b6544,004b6640
004b6640	FUN_004b6640	boot	unknown	re/analysis/promote_c2_txd_loader/004b6640.md	004b6540
004b6560	thunk_FUN_004b6610	boot	unknown	re/analysis/promote_c2_txd_loader/004b6560.md	004b6564,004b6610
004b6610	FUN_004b6610	boot	unknown	re/analysis/promote_c2_txd_loader/004b6610.md	004b6560
004283a0	FUN_004283a0	boot	unknown	re/analysis/promote_c2_piz_loader/004283a0.md	005cc4de,005cd640
004881d0	FUN_004881d0	boot	unknown	re/analysis/boot_app_init_d4/0x004881d0.md	10000000,10000087,41200000
0047ba00	FUN_0047ba00	boot	unknown	re/analysis/promote_c2_perm_piz_callees/0047ba00.md	
0041d8b0	FUN_0041d8b0	boot	unknown	re/analysis/promote_c2_panel_piz_callees/0041d8b0.md	0063d55c,0063d574,0063d57c,0063d580
0041c100	FUN_0041c100	boot	unknown	re/analysis/promote_c2_panel_piz_callees/0041c100.md	0063cdb4,0063cdb8,0063cdbc,ff323232
0041db90	FUN_0041db90	boot	unknown	re/analysis/promote_c2_panel_piz_callees/0041db90.md	0063d5e0,0063d5e4,0063d5e8,ff323232
0041eaa0	FUN_0041eaa0	boot	unknown	re/analysis/promote_c2_panel_piz_callees/0041eaa0.md	0063d850,0063e49c,0063e4a0,0063e4cc,3f400000
00420d00	FUN_00420d00	boot	unknown	re/analysis/promote_c2_panel_piz_callees/00420d00.md	0063e4d0,0063e4f4,0063e518,0063e53c
00412890	FUN_00412890	boot	unknown	re/analysis/promote_c2_panel_piz_callees/00412890.md	0063bc54
00494f20	thunk_FUN_00494460	boot	unknown	re/analysis/boot_app_init_d5/0x00494f20.md	
00496ce0	FUN_00496ce0	boot	unknown	re/analysis/boot_app_init_d5/0x00496ce0.md	
00425bc0	FUN_00425bc0	boot	unknown	re/analysis/promote_c2_perm_piz_callees/00425bc0.md	00425bc2,00425bd4,00425bda,00644150,00899260
00469df0	VehicleVehicleCollisionImpulse	vehicle	unknown	re/analysis/vehicle_promote_c2_b/00469df0.md	
0042c510	FUN_0042c510	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x0042c510.md	00423b40,00423b60,00423b80,00423ba0,00423bc0,00423c40,00423cc0,00423d50,00423dd0,00423e60,00423ee0,00423f60,00423ff0,00424070,0042c7be,fffffff4
00550910	FUN_00550910	save	unknown	re/analysis/save_gamesave_d3/00550910.md	009124e0
00404e80	Save::DeserializeFromBuffer	save	unknown	re/analysis/save_gamesave_d3/00404e80.md	00404e82,00404e91,00404ea0,00404eb2,00404ec1,00404ec8,00404ed3,00404ee0,00803358,0080335c,deadbeef
00419760	FUN_00419760	vehicle	unknown	re/analysis/vehicle_damage_d4/0x00419760.md	0041976d,00419774,00419788,0041979a,004197a3,004197ad,004197b6,004197bf,0063bfd8
00420de0	FUN_00420de0	vehicle	unknown	re/analysis/vehicle_damage_d4/0x00420de0.md	00420deb,00420df1,42480000
00418de0	FUN_00418de0	vehicle	unknown	re/analysis/vehicle_damage_d4/0x00418de0.md	00418e08,00418e12,00418e24
0046c5f0	FUN_0046c5f0	vehicle	unknown	re/analysis/physics_collision_d4_breadth/0046c5f0.md	004c3b30,005d757c
0046cbe0	FUN_0046cbe0	vehicle	unknown	re/analysis/util_c0_promote/0x0046cbe0.md	
0046c570	FUN_0046c570	vehicle	unknown	re/analysis/util_c0_promote/0x0046c570.md	00881ec8
0046c7d0	FUN_0046c7d0	vehicle	unknown	re/analysis/util_c0_promote/0x0046c7d0.md	
005aac20	FUN_005aac20	audio	unknown	re/analysis/promote_c2_rws_audio_loader/5aac20.md	007dcccc
005aa7e0	FUN_005aa7e0	audio	unknown	re/analysis/promote_c2_rws_audio_loader/5aa7e0.md	00617ffc,10000000
005ae400	FUN_005ae400	audio	unknown	re/analysis/promote_c2_rws_audio_loader/5ae400.md	004522d0
005bf610	FUN_005bf610	audio	unknown	re/analysis/promote_c2_rws_audio_loader/5bf610.md	
005be140	FUN_005be140	audio	unknown	re/analysis/promote_c2_rws_audio_loader/5be140.md	
005be190	FUN_005be190	audio	unknown	re/analysis/promote_c2_rws_audio_loader/5be190.md	
005bf690	FUN_005bf690	audio	unknown	re/analysis/promote_c2_rws_audio_loader/5bf690.md	
004704c0	FUN_004704c0	vehicle	unknown	re/analysis/game_state_d5_cont2/0x004704c0.md	00881ed0,00881edc,00881ef0,00881f1c,00881f30,00881f44,00881f48,3f800000,ffffffff
0041a9b0	FUN_0041a9b0	vehicle	unknown	re/analysis/replay_record_cont1/0x0041a9b0.md	0041a9bc,0041a9c0
0041ad00	FUN_0041ad00	vehicle	unknown	re/analysis/replay_record_cont1/0x0041ad00.md	0041ad06,0041ad0b,0041ad10,0041ad16,0041ad1a,0041ad25,0041ad2d,0041ad35,0041ad53,0063c7f8,0063c878
0041a960	FUN_0041a960	vehicle	unknown	re/analysis/replay_record_cont1/0x0041a960.md	0041a964,0041a96c
00426cc0	FUN_00426cc0	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00426cc0.md	00426ccc
004982a0	FUN_004982a0	input	unknown	re/analysis/promote_c2_video_cfg/004982a0.md	007730b0
00499890	FUN_00499890	boot	unknown	re/analysis/promote_c2_d3d9_window/499890.md	00499899,004998be,004998cb,004998f3,00499905,00499928,00499951,0049996b,00499979,00499986,00499a05,00499a17,00499a24,00499a2c,005d028c
00497230	FUN_00497230	input	unknown	re/analysis/promote_c2_video_cfg/00497230.md	
00497310	FUN_00497310	input	unknown	re/analysis/promote_c2_video_cfg/00497310.md	ffffff00
0047d3c0	VehiclePhysicsWorldCreate	vehicle	unknown	re/analysis/vehicle_update_d3_cont/0047d3c0.md	3c23d70a,3ecccccd,3f000000,3f800000,3fc00000,40200000,bdcccccd,c1200000,fffffff3,ffffffff
0047d240	VehiclePhysicsBodyPlace	vehicle	unknown	re/analysis/vehicle_update_d3_cont/0047d240.md	
0055c810	PhysicsBodySetLinearVelocity	vehicle	unknown	re/analysis/vehicle_update_d3_cont/0055c810.md	
0055c4f0	PhysicsBodySetFriction	vehicle	unknown	re/analysis/vehicle_update_d3_cont/0055c4f0.md	
00404e00	FUN_00404e00	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00404e00.md	00404e1a
00404e20	FUN_00404e20	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00404e20.md	00404e43
00471df0	FUN_00471df0	boot	unknown	re/analysis/promote_c2_panel_piz_callees/00471df0.md	006905c8,00691480,ffffffff
