rva	name	subsystem	arg_type	note	callees
004a57e4	FUN_004a57e4	boot	unknown	re/analysis/boot_crt_exit/0x004a57e4.md	004a5838,00616038
004a774d	__mtinitlocks	boot	unknown	re/analysis/boot_crt_exit/0x004a774d.md	004a7794,004ae29f,00616408,0061640c,00773a08
004a87f7	FUN_004a87f7	boot	unknown	re/analysis/boot_crt_exit/0x004a87f7.md	004a7796,004a8813,00616658
004aa3e4	___heap_select	boot	unknown	re/analysis/boot_crt_exit/0x004aa3e4.md	004aa3fc,0077399c,007739a8
004aa44f	___sbh_heap_init	boot	unknown	re/analysis/boot_crt_exit/0x004aa44f.md	004aa495
004ab8d6	FUN_004ab8d6	boot	unknown	re/analysis/boot_crt_exit/0x004ab8d6.md	004a2be9,004a3440,004a34b0,004a9410,004ac45c,004ac560,004ac570,00616038,006160c8,00616890,007739f0
004aba4d	__FF_MSGBANNER	boot	unknown	re/analysis/boot_crt_exit/0x004aba4d.md	004ab8d6,004aba84,006160c8,007739f0,00773c38
00558470	sub_00558470	render	unknown	re/analysis/skeleton_prep_high_leverage/00558470.md	00558484,00558498,005584b5,007d3ff8,007dc8ac,007dc8b8,007dc8bc
004c2f60	FUN_004c2f60	render	unknown	re/analysis/render_promote_c2_rw_plugin/0x004c2f60.md	
004c3270	sub_004c3270	render	unknown	re/analysis/skeleton_prep_high_leverage/004c3270.md	004c3279,004c327e,004c3283,004c3297,004c32a1,004ccf20,004d7ca0,007d3ff4,007d3ff8
00493600	FUN_00493600	render	unknown	re/analysis/rw_engine_init/00493600.md	004935a0,004935d0,004ce790,00513f90,0052d530,005cf748,005cf74c
004951e0	thunk_FUN_00495780	render	unknown	re/analysis/rw_engine_init/004951e0.md	004951e4,004955d0,00495780
004951f0	FUN_004951f0	render	unknown	re/analysis/skeleton_prep_boot_winmain_a/004951f0.md	00496400,00498b60,00498bf0,00499400,004cbb60,006147bc,007719e0,00771e58
004a2cbd	FID_conflict:_wprintf	render	unknown	re/analysis/rw_engine_init/004a2cbd.md	004a2d18,004a504f,00616110
004c2fb0	FUN_004c2fb0	render	unknown	re/analysis/render_promote_c2_rw_plugin/0x004c2fb0.md	
004c32b0	FUN_004c32b0	render	unknown	re/analysis/skeleton_prep_high_leverage/004c32b0.md	0045b350,004c32b8,004c32ce,004c32d8,004c32dc,004c35af,004c35b0,004c35d0,004cc7e0,004cca80,004ccba0,004cce20,004ccf20,004cfa00,004d7c60,004d7ca0,004d7de0,004d8560,004d8570,00617fe0,007d3ec8,007d3fe0,007d3fe4,007d3ff8
004a45fb	_malloc	boot	unknown	re/analysis/boot_crt_env/004a45fb.md	004a45cf,004a4601,004a4605,004a460a,004a460b,004a460c,00773c34
004a460d	_free	boot	unknown	re/analysis/boot_crt_env/004a460d.md	004a4619,004a461c,004a461e,004a4620,004a4629,004a4636,004a4641,004a4649,004a4650,004a4655,004a4659,004a465b,004a4660,004a466a,004a466c,004a4672,004a4678,004a5984,004a59bf,004a787f,004aa497,004aa4c2,005cc1d0
004a9410	_strlen	boot	unknown	re/analysis/boot_crt_env/004a9410.md	004a943f,004a9440,004a9442,004a9447,004a9449,004a944c,004a944e,004a9451,004a9458
004aaff0	_memcpy	boot	unknown	re/analysis/boot_crt_env/004aaff0.md	004aaff5,004aaffb,004ab004,004ab00a,004ab010,004ab018,004ab01b,004ab01e,004ab023,004ab025,004ab02c,004ab18c
004abd1a	FUN_004abd1a	boot	unknown	re/analysis/boot_crt_env/004abd1a.md	004abd22,004abd2c,004abd32,004abd3b,004abd3d,004abd61,004abd93
004ac560	FUN_004ac560	boot	unknown	re/analysis/boot_crt_env/004ac560.md	004ac561,004ac565,004ac566,004ac567,004ac56f,004ac570,004ac5d5,004ac657
004ae29f	___crtInitCritSecAndSpinCount	boot	unknown	re/analysis/boot_crt_env/004ae29f.md	004a5984,004ae2ab,004ae2b0,004ae2b2,004ae2b4,004ae2bd,004ae2c8,004ae2ca,004ae2cc,004ae2d1,004ae2d8,004ae2dd,004ae2df,004ae2e1,004ae2e6,004ae2eb,004ae2ef,004ae2f5,004ae2fa,004ae320,005cc038,005cc0b4,0077399c,00773d60
004af2b6	___initmbctable	boot	unknown	re/analysis/boot_crt_env/004af2b6.md	004af166,004af2bf,004af2c1,004af2c6,004af2c7,004af2d1,004af2d3
004affe0	FUN_004affe0	boot	unknown	re/analysis/boot_crt_env/004affe0.md	004affaf,004affe2,004affe4,004affe8,004affed,004afff0
004522d0	FUN_004522d0	audio	unknown	re/analysis/audio_rws_loader/004522d0.md	004522d6,004522da,005a7b60,007d3ff8
005a7ee0	FUN_005a7ee0	audio	unknown	re/analysis/bucket_audio_005a7b60_005ab620/005a7ee0.md	005adfe0,005ae010,005ae0c0,007d3ff8,007dca7c
005abcf0	FUN_005abcf0	audio	unknown	re/analysis/promote_c2_audio_rws/005abcf0.md	005a7e70,005abcb0,005ac740,005ae030
004987b0	FUN_004987b0	input	unknown	re/analysis/promote_c2_dinput_init/004987b0.md	00498809,004a42c5,004a504f,00616038
004c2c90	FUN_004c2c90	render	unknown	re/analysis/render_promote_c2_rw_plugin/0x004c2c90.md	
004ccf20	FUN_004ccf20	render	unknown	re/analysis/render_5_c1_to_c2_s1/FUN_004ccf20.md	007d3ff8
004d7ca0	FUN_004d7ca0	render	unknown	re/analysis/render_6_c1_to_c2_s3/004d7ca0.md	
004d8000	FUN_004d8000	frontend	unknown	re/analysis/intro_splash_d3/0x004d8000.md	004d8060,004d8090
004d8060	FUN_004d8060	render	unknown	re/analysis/render_6_c1_to_c2_s3/004d8060.md	
004a2bf7	FUN_004a2bf7	boot	unknown	re/analysis/boot_crt_exit_d3/004a2bf7.md	004a5a0c,004a5a57,006160d8,006160dc,006160e0,006160e4,006160e8,006160ec
004a34b0	_strncpy	boot	unknown	re/analysis/boot_crt_exit_d3/004a34b0.md	
004a4126	__onexit	boot	unknown	re/analysis/boot_crt_exit_d3/004a4126.md	004a31e1,004a407e,004a4158,004a5984,004a59bf
004a4728	FUN_004a4728	boot	unknown	re/analysis/boot_crt_exit_d3/004a4728.md	004a77eb
004a5de3	FUN_004a5de3	boot	unknown	re/analysis/boot_crt_exit_d3/004a5de3.md	004ad33b
004a5e35	__ms_p5_mp_test_fdiv	boot	unknown	re/analysis/boot_crt_exit_d3/004a5e35.md	004a5df5
004a5f07	___endstdio	boot	unknown	re/analysis/boot_crt_exit_d3/004a5f07.md	004a9744,004ad351,007739d4
004a7796	__mtdeletelocks	boot	unknown	re/analysis/boot_crt_exit_d3/004a7796.md	00616408
004a77eb	FUN_004a77eb	boot	unknown	re/analysis/boot_crt_exit_d3/004a77eb.md	00616408
004a787f	__lock	boot	unknown	re/analysis/boot_crt_exit_d3/004a787f.md	004a4b6e,004a7800,00616408
004aaf72	__callnewh	boot	unknown	re/analysis/boot_crt_exit_d3/004aaf72.md	00773c30
004aaf90	_memset	boot	unknown	re/analysis/boot_crt_exit_d3/004aaf90.md	
0047b860	FUN_0047b860	input	unknown	re/analysis/bucket_input_dinput_0047b860_0049b300/0047b860.md	0047b880,0047b8a0,0047b8d0,0047b9b0,004b7330,004c0510,006bf1e0
0047b880	FUN_0047b880	input	unknown	re/analysis/bucket_input_dinput_0047b860_0049b300/0047b880.md	0047b860,0047b9b0,004b7480,006bf1e0
00498b60	FUN_00498b60	render	unknown	re/analysis/promote_c2_video_cfg/00498b60.md	007731f8,007731fc,00773408,00773410
004a2d18	FUN_004a2d18	render	unknown	re/analysis/rw_engine_init_d2/004a2d18.md	
004a504f	FUN_004a504f	render	unknown	re/analysis/rw_engine_init_d2/004a504f.md	005d1280,005d12a0,00616038,006160d8
004c7a60	thunk_FUN_004cfa00	render	unknown	re/analysis/render_4_c1_to_c2_s4/FUN_004c7a60.md	004c7690,004cfa00
004c9f60	FUN_004c9f60	render	unknown	re/analysis/skeleton_prep_boot_winmain_b/004c9f60.md	006181b4,006181b8,006181bc,006181c0,007d4110,007d4120,007d413c
004025f0	FUN_004025f0	boot	unknown	re/analysis/promote_c2_perm_piz_callees/004025f0.md	00401630,00401690,00402240,00402590,00636578
00403640	FUN_00403640	boot	unknown	re/analysis/promote_c2_perm_piz_callees/00403640.md	004034a0,00636b78
00404830	FUN_00404830	boot	unknown	re/analysis/promote_c2_perm_piz_callees/00404830.md	00636c08,006390b0,00639cc8,00639cd0,00639cd4,00639cf4,00639d2c,00639d30,00639d40,00639d4c,00639d50,00639d58,00639d5c,00639d60,00639d64
0040bbb0	FUN_0040bbb0	boot	unknown	re/analysis/promote_c2_boot_lowrva/0x0040bbb0.md	00401000,0040bb30,0040bb50,0040bd00,00413b80,004210b0,0042a6b0,004759b0,00475a00,00476390,004775b0,00477e40,00485d90,004862d0,00487e00,00489290,0048a460,0048a830,0048ae00,0048bbe0,0048e820,0048eac0,0048ff20,00495280,004952f0,004a332b,004c5bc0,004c5c80,004c5cb0,005ccca8,0063b8f0,0063b8f4,0063b8f8,0063b8fc,0063b900,0063b904
0040bd00	FUN_0040bd00	boot	unknown	re/analysis/promote_c2_boot_lowrva/0x0040bd00.md	00402a40,0040bbb0,00413b80,00413bb0,0045b350,00475d90,00475ea0,004775b0,00477870,00485d90,00485e10,004862d0,00486350,00487140,0048ae00,0048af70,0048bbe0,0048bc10,0048cf70,0048fdd0,0048ff20,0048ffd0,004c5930,0063b8f8,0063b8fc,0063b900,0063b904
0040cf80	FUN_0040cf80	boot	unknown	re/analysis/promote_c2_boot_lowrva/0x0040cf80.md	00402a40,0040bd00,0040cf40,0041a980,0041cb10,0041ec00,0041f320,00422140,0045b350
0040cfd0	FUN_0040cfd0	boot	unknown	re/analysis/promote_c2_boot_lowrva/0x0040cfd0.md	00402a40,00405400,004114e0,00426b40,00426ba0,00426c00,0045bed0,0045bf30,00471df0,004725f0,00484c90,00490000
004113b0	FUN_004113b0	boot	unknown	re/analysis/promote_c2_perm_piz_callees/004113b0.md	00482900,004987b0,005f29d0,00616038,007d3ff8
004c8690	FUN_004c8690	render	unknown	re/analysis/promote_c2_render_d3d9/0x004c8690.md	
004c8e50	FUN_004c8e50	render	unknown	re/analysis/promote_c2_render_d3d9/0x004c8e50.md	
004cc820	FUN_004cc820	render	unknown	re/analysis/promote_c2_render_d3d9/0x004cc820.md	
004cc9f0	RwFreeListDestroy	render	unknown	re/analysis/promote_c2_render_d3d9/0x004cc9f0.md	
00493b50	FUN_00493b50	util	unknown	re/analysis/video_mci/0x00493b50.md	00493ac0,00493b40,006147dc
00493bc0	FUN_00493bc0	util	unknown	re/analysis/video_mci/0x00493bc0.md	006147dc
00493c00	FUN_00493c00	util	unknown	re/analysis/video_mci/0x00493c00.md	00494ac0,0049ec10,005cf9d0,005cf9e8,005cfaac,005cfd30,005cfd70,005d0e74,005d0e88
00494ac0	FUN_00494ac0	util	unknown	re/analysis/video_mci/0x00494ac0.md	00493c00,004944c0,00494c80,0049ec10,005cf9d0,005cf9e8,005cfaac,005cfd30,005cfd70,005d0e74,005d0e88
00494c80	FUN_00494c80	util	unknown	re/analysis/promote_c2_piz_loader/00494c80.md	00493bc0,00493f00,004944b0,00494ac0,00494cdb,00494ce3,00494d2c,004a1790,005cfac4,005d0abc,005d0bbc,005d0bcc,005d0c4c,006147dc,006147e0,00616038,00771a38,00771a3c,00771a40,00771a44,00771a48
0045bae0	FUN_0045bae0	vehicle	unknown	re/analysis/skeleton_prep_render/0045bae0.md	004039c0,00411f30,0042a6b0,00440bc0,00453f30,004587a0,00459290,0045b930,0045ba10,0045bae3,0045bae7,0045baf5,0045bafd,0045bb0f,0045bb1a,0045bb30,0045bb35,0045bb3a,0045bb47,0045bb52,0045bb57,0047b9b0,005f99ac,005f9bd8,0068d4d0,0068d4e0
0045ba10	FUN_0045ba10	vehicle	unknown	re/analysis/bucket_vehicle_00453f30_00482030/0045ba10.md	00459290,0045bae0,004770c0,004b6520,00692564
0042a6b0	FUN_0042a6b0	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x0042a6b0.md	0042a530,0042a730,004b3d20,004b3d80,005f65b8,0067dfa8,0067e1a8,007d3ff8
004587a0	FUN_004587a0	vehicle	unknown	re/analysis/bucket_vehicle_00453f30_00482030/004587a0.md	0040bb30,0045bae0,004770c0,004b3b70,004b3d80,004b3e40,004b6520,004b68e0,004b68f0,004c5c80,00616038,0068b1a0,0068b968,0068b970,0068b9ac
00459290	FUN_00459290	vehicle	unknown	re/analysis/bucket_vehicle_00453f30_00482030/00459290.md	0040bb30,0045bae0,00474d60,00476c10,00476cb0,004770c0,004b3bf0,004b3d80,004c57a0,004c5c80,0068b9b8,0068ba30,0068bb58,0068bb90
00411f30	FUN_00411f30	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x00411f30.md	00412007,004781b0,004b3b70,004b3e40,004b3f90,004b5320,004b5580,004b6520,004b68e0,004b68f0,0063bb3c,0063bc34,0063bc40
004039c0	FUN_004039c0	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x004039c0.md	004039d6,0042a5d0,0042a6b0,005f99ac,00636c00
00409710	FUN_00409710	render	unknown	re/analysis/promote_c2_render_lowrva/00409710.md	004095a0,00409680,00495280,004952f0,004cbd30,004cc160,004cc230,004cc5e0,0063a5f0,0063b7f0
00412050	FUN_00412050	render	unknown	re/analysis/promote_c2_render_frame/0x00412050.md	0047cdc0,0047fad0,004b3f90,005cd004,0063bb60,0063bc40
00428140	FUN_00428140	frontend	unknown	re/analysis/frontend_c1_to_c2_s5/FUN_00428140.md	
0043bf30	FUN_0043bf30	frontend	unknown	re/analysis/hud_frontend/0x0043bf30.md	0042f0c0,0042fb70,0042fe90,00430120,00430b90,00431240,004314b0,00431710,004335f0,00434720,00439210,0043a610,0043aa30,0043af10,0067e7a8,0067e7b0,0067e7b8,0067e7c8,0067e7d8,0067e7e0,0067e7e8,0067e7f0,0067e7f8,0067e810,0067e818,0067e820,0067e830,0067e838
00472dc0	FUN_00472dc0	frontend	unknown	re/analysis/hud_frontend/0x00472dc0.md	0042b8b0,0042b8c0,005cc560,005cd5a8,007d3ff8
005b9f30	LAB_005b9f30	audio	unknown	re/analysis/bucket_audio_005b8be0_005bcb80/0x005b9f30.md	005a9e10,005aee20,005ba1d0,005ba780,005ba7f0,005bad30,005e6e50,00617ff8
005c7990	FUN_005c7990	audio	unknown	re/analysis/bucket_audio_005bf4d0_005c9770/0x005c7990.md	005aa560,007de1c0
0042a470	FUN_0042a470	render	unknown	re/analysis/render_c1_to_c2_s1/FUN_0042a470.md	004b5350,00550b00
0042a530	FUN_0042a530	render	unknown	re/analysis/texture_loader/0x0042a530.md	0042a470,0042a6b0,00496400,005f1c18,0067dfa8,0067e1a8
004cc5e0	FUN_004cc5e0	render	unknown	re/analysis/texture_loader_d2/0x004cc5e0.md	004cc050,004cc400,004cc601,004cc624,004cc637,004cc664,004cc66e,004d7ff0
004b3d20	FUN_004b3d20	render	unknown	re/analysis/texture_loader/0x004b3d20.md	0042a530,0042a6b0,004b3d31,004b3d45,004b3d5e,004cc160,004cc230,004cc5e0,004cf7d0
0040b090	sub_0040b090	render	unknown	re/analysis/promote_c2_render_lowrva/0040b090.md	0040ad40,0040ad90,0040ae30,0040aef0,0040b0cd,004292c0,004292d0,0046d320,0046d360,0055dec0,005cc32c,005f2568,0063b8e8,0066d728
004623e0	FUN_004623e0	audio	unknown	re/analysis/bucket_audio_0042f760_00465b20/004623e0.md	0045e0f0,004624b4,005a66d0,005a6dc0,005cc320,005d757c,00605db8,0068f640,0068fc8c,0068fc94,006900d4
0045da60	FUN_0045da60	audio	unknown	re/analysis/bucket_audio_0042f760_00465b20/0045da60.md	0045da87,005a66d0,00605db8,0068f640
0045dd60	FUN_0045dd60	audio	unknown	re/analysis/bucket_audio_0042f760_00465b20/0045dd60.md	00431b20,00432290,0045de7a,005a6dc0,005baf00,005cc320,005d757c,006036c0,00604e1c,00604eb0,00605bfc,00605d24,00605db8,0068f644,0069049c
004631f0	FUN_004631f0	audio	unknown	re/analysis/bucket_audio_0042f760_00465b20/004631f0.md	0042f760,0042f770,0042f780,00431b20,00431b60,00432230,00432260,004633cb,00604e1c,00604eb0,00605918,00605d24
00490500	FUN_00490500	render	unknown	re/analysis/bucket_render_00401690_004dc5b0/00490500.md	00472650,00472690,004769a0,004769d0,00476a30,00476a40,00476d00,00476df0,0048ebc0,0048ebf0,0048f290,0048f420,0048fe70,00490e43,004a2c48,005cc328,005cc32c,005cc724,005cc750,005cc9f4,005ccabc,005ccac0,005cd03c,005cd18c,005ce18c,005ce424,005cf508,005cf510,005cf514,005d757c,00614530,006145b0,00614690,007668f8,00766978,007669f8,00766a1c,00766f00,00769f40,00769f44,00769f48,0076a0f8,0076d900,0076d940,0076d99c,0076dafc,0076db04,007706d0,007706d8,00770718,00771528,007f100c
0048ebf0	FUN_0048ebf0	render	unknown	re/analysis/effects_particle/0x0048ebf0.md	00472650,0048ebc0,005cd088,0076d998,0076d99c,0076d9ac,0076daf0,0076dafc,0076db04,0076dc88,0076ddc8
0048f290	FUN_0048f290	render	unknown	re/analysis/effects_particle/0x0048f290.md	00472650,004a2c48,005cc950,00770718,0077071c,00770728,0077072c,00770730,00770734,00770737,00770738
0048f420	FUN_0048f420	render	unknown	re/analysis/effects_particle/0x0048f420.md	00472650,00766a00,00766a04,00766a08,00766a10,00766a14,00766a18,00766a1c
004671a0	sub_004671a0	render	unknown	re/analysis/promote_c2_piz_loader/004671a0.md	0042b930,0042f510,006905b0
00467210	sub_00467210	render	unknown	re/analysis/camera_follow/0x00467210.md	0042b930,0042f510,00467213,00467225,00467231,0046723a,00467240,00491490,006905b0
0041d870	sub_0041d870	hud	unknown	re/analysis/hud_ingame_promote_c2/0x0041d870.md	0040dfc0,0041c0c0,0041d410,0042f500,0063ba8c,0063cab8,0063d298,0063d558,007f0fd0
0041e850	sub_0041e850	hud	unknown	re/analysis/hud_ingame_promote_c2/0x0041e850.md	0040dfc0,0041e630,0042f6a0,0063ba8c,0063d7e0
004929d0	FUN_004929d0	util	unknown	re/analysis/game_state/0x004929d0.md	0040b430,0040b540,0040b6d0,0040b6e0,0040b700,0040d440,0040e350,0040e450,0040e460,0042b8d0,0042b8e0,0042b8f0,0042b910,0042b930,0042b940,0042c1c0,0042c1d0,0042c220,0042c280,0042c2d0,0042c2e0,0042c2f0,0042f500,0042f6a0,00432080,004331a0,00448700,004927c0,005c9d00,0063ba78,0063ba7c,00771968,0077196c,00771970,00771974,007f0fd0,007f1a18
0040b540	FUN_0040b540	util	unknown	re/analysis/game_state/0x0040b540.md	00417740,007f0fcc,007f0fd0,007f1a14,007f1a54
0040b700	FUN_0040b700	util	unknown	re/analysis/game_state/0x0040b700.md	0040e340,0042f500,007f0fd0
0042c220	FUN_0042c220	util	unknown	re/analysis/skeleton_prep_game_state/0042c220.md	0040e470,00497450,0067ea10,007f1a14,007f1a54
00492e90	FUN_00492e90	boot	unknown	re/analysis/physics_collision/00492e90.md	00403050,00404320,0040df20,0040df60,0040dfc0,00410b30,00426030,00426670,004266b0,0042a9f0,0042b8d0,0042b8f0,0042b930,0042d390,0042f530,00430b90,00433f40,0043c5b0,004671a0,00492290,00492440,00492e60,004950b0,00498bf0,004c19f0,004c1a00,004c1bb0,004c1be0,004c1c80,005cc558,00771968,00771988,0077198c,00771990,00771998,0077199c,007719a0,007719a4,007719ac,007719b0,007719c8,007d3ff8
0047a020	FUN_0047a020	vehicle	unknown	re/analysis/bucket_vehicle_00453f30_00482030/0047a020.md	00426e10,00440bc0,00478cb0,0047b9b0,004b6520,00644158,00644378,006bf1c8,006bf1cc,006bf1d0,006bf1d4
004af2d4	FUN_004af2d4	util	unknown	re/analysis/exception_filter/0x004af2d4.md	004a92de,004af31a,004af400,00773d74
004af31a	LAB_004af31a	util	unknown	re/analysis/exception_filter/0x004af31a.md	004af2d4,004af31f,004af325,004af32a,004af32c,004af32d,005cc16c,005ea054,00773d74
004af32d	FUN_004af32d	util	unknown	re/analysis/exception_filter/0x004af32d.md	004a3258,004af31a,00773d74
004950b0	FUN_004950b0	util	unknown	re/analysis/timer/0x004950b0.md	00495120,00771e70,00771e74
005208c0	FUN_005208c0	util	unknown	re/analysis/memory_pool/005208c0.md	00517250,005208d0,005208d8,005208f0,00621c34,00621c44
00517250	FUN_00517250	util	unknown	re/analysis/memory_pool/00517250.md	00517254,0051725a,00517264
004274e0	FUN_004274e0	frontend	unknown	re/analysis/skeleton_prep_game_state/004274e0.md	004cbd30,004cc160,004cc230,0066d828,0067d84c,007f0f60
00495110	FUN_00495110	util	unknown	re/analysis/timer/0x00495110.md	004950b0,007f1030
005ab040	FUN_005ab040	util	unknown	re/analysis/timer/0x005ab040.md	005ab063,007dce00
00493fd0	sub_00493fd0	frontend	unknown	re/analysis/intro_splash/0x00493fd0.md	004c75e0,005cc320,007d3ff8
00494460	sub_00494460	frontend	unknown	re/analysis/skeleton_prep_boot_winmain_a/00494460.md	00493f70,00494320,004c7650,00771a04,00771a18
00494a80	sub_00494a80	frontend	unknown	re/analysis/intro_splash/0x00494a80.md	00493f70,004944c0,004c77c0,00771a04,00771a08,00771a18
004db3e0	FUN_004db3e0	render	unknown	re/analysis/render_6_c1_to_c2_s6/FUN_004db3e0.md	004cb8a0,004cba80,007d7098,007d709c,007d70a4,007d70ac
004d1e30	FUN_004d1e30	render	unknown	re/analysis/render_d3d_reset/004d1e30.md	004d22e2,006181b0,007d4104,007d4108,007d410c,007d4110,007d4114,007d46e0
004d6200	FUN_004d6200	render	unknown	re/analysis/render_6_c1_to_c2_s1/004d6200.md	004d53b0,004d5480,004d54f0,004d5570,004d5bc0,004d62f0,005d8c48,005d8c54,005d8c94,005d8cac,005d8d28,007d4720,007d4f60,007d5120,007d54b0,007d57f8,007d58b8,007d5918,007d5920,007d5e88,007d6ae8,007d6aec,007d6af0,007d6af4,007d6b1c,007d6b20,007d6b24,007d6b28,007d6b2c,007d6b3c
004960e0	sub_004960e0	boot	unknown	re/analysis/window_msgpump/004960e0.md	00499820,00772fb8
004c1be0	sub_004c1be0	frontend	unknown	re/analysis/promote_c1_high_ab3/0x004c1be0.md	00493fd0,00495350,00499710,004c7730,007e9584
004a43d2	FUN_004a43d2	boot	unknown	re/analysis/window_msgpump_d2/004a43d2.md	00496490,004aa00c,00616038,006160c0,00616670,007739e0,007739e4
004a43b9	FUN_004a43b9	boot	unknown	re/analysis/window_msgpump_d2/004a43b9.md	00496490,004a43d2,004a974d,004a9858
00550950	FUN_00550950	audio	unknown	re/analysis/bucket_audio_00465c10_005a7b50/00550950.md	005ab710
005509b0	FUN_005509b0	audio	unknown	re/analysis/bucket_audio_00465c10_005a7b50/005509b0.md	
005a7a40	FUN_005a7a40	audio	unknown	re/analysis/bucket_audio_00465c10_005a7b50/005a7a40.md	005a79a0,005a7b00,005ade60
005ac210	FUN_005ac210	audio	unknown	re/analysis/promote_c2_audio_rws/005ac210.md	
005abd30	FUN_005abd30	audio	unknown	re/analysis/promote_c2_audio_rws/005abd30.md	005abf80,005ac5f0,005aea10,005aea40,005b3b30,005b3b60,005b3b80
004331a0	FUN_004331a0	vehicle	unknown	re/analysis/promote_c2_vehicle_lowrva/0x004331a0.md	004248b0,00424920,0042d3a0,00432080,00433237,0067e844,0067e914,0067e9f8,0067ea08,0067ea6c,0067ebb0,0067ebb4,0067ebb8,0067ebbc,0067ebc8,0067ebcc,0067ebd0,0067ec20,0067ec24,0067eca4,0067ecac
00448700	FUN_00448700	vehicle	unknown	re/analysis/skeleton_prep_render/00448700.md	004464c0,00448702,00448718
004927c0	FUN_004927c0	vehicle	unknown	re/analysis/skeleton_prep_boot_winmain_a/004927c0.md	00492977,00771980,007f0a40,007f0f2c,007f1044,007f1045,007f1046,007f1047,007f10dc,007f10dd,007f10de,007f10df,007f1504,007f1505,007f1506,007f1507,007f159c,007f159d,007f159e,007f159f
0042a8d0	FUN_0042a8d0	render	unknown	re/analysis/track_loader_d2/0042a8d0.md	005cd75c,0067dca8,007d3ff8
00462950	FUN_00462950	render	unknown	re/analysis/render_c1_to_c2_s3/FUN_00462950.md	
00491780	FUN_00491780	render	unknown	re/analysis/track_loader_d2/00491780.md	00491590,00771534
00495280	FUN_00495280	render	unknown	re/analysis/promote_c2_piz_loader/00495280.md	00402750,00402b70,004963e0,00496400,004b6570,00616038
