rva	name	subsystem	reason
00402240	FUN_00402240	render	callee-gate: 004c0b30=C1,004c1040=C1,004e67b0=C1,004e68a0=C1,004e6d80=C1,004e6f80=C1,004e7e30=C1,004e8ea0=C1
004022a0	FUN_004022a0	render	callee-gate: 004e7fa0=C1,004e8030=C1,004e8640=C1,004e8910=C1,004e8940=C1,004e8a10=C1,004e8c70=C1
00402590	FUN_00402590	render	callee-gate: 004c0b30=C1,004c1040=C1,004e67b0=C1,004e68a0=C1,004e6d80=C1,004e6f80=C1,004e7e30=C1,004e8ea0=C1
004034a0	FUN_004034a0	render	inline bare [UNCERTAIN] (heading=## body summary)
004036a0	FUN_004036a0	render	signature-unsupported: in_EAX arg
00483a70	FUN_00483a70	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decompilation (ghidra, mashed_pool11))
004430e0	FUN_004430e0	render	live-state-side-effect: deref of RW engine global (live device) (in ## body summary)
00443210	FUN_00443210	render	inline bare [UNCERTAIN] (heading=## body summary)
00448770	FUN_00448770	render	callee-gate: 004c15c0=C1,004e6ab0=C1
00448820	FUN_00448820	render	callee-gate: 004c15c0=C1,004e6ab0=C1
00448880	FUN_00448880	render	callee-gate: 004c15c0=C1,004e6ab0=C1
00448cb0	FUN_00448cb0	render	callee-gate: 004c15c0=C1
00448dc0	FUN_00448dc0	render	callee-gate: 004c15c0=C1
00448e20	FUN_00448e20	render	callee-gate: 004c15c0=C1
00490000	FUN_00490000	render	callee-gate: 004e8090=C1
00490020	FUN_00490020	render	callee-gate: 004e8090=C1
00490e70	FUN_00490e70	render	inline bare [UNCERTAIN] (heading=## mechanical description)
00490fb0	FUN_00490fb0	render	inline bare [UNCERTAIN] (heading=## mechanical description)
00491340	FUN_00491340	render	inline bare [UNCERTAIN] (heading=## mechanical description)
00491530	FUN_00491530	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
00491b20	FUN_00491b20	render	inline bare [UNCERTAIN] (heading=## mechanical description)
00491c00	FUN_00491c00	render	inline bare [UNCERTAIN] (heading=## mechanical description)
00491e50	FUN_00491e50	render	signature-unsupported: in_EAX arg
00491f00	FUN_00491f00	render	callee-gate: 00535700=C1,00535910=C1
00492170	FUN_00492170	render	inline bare [UNCERTAIN] (heading=## mechanical description)
004921b0	FUN_004921b0	render	inline bare [UNCERTAIN] (heading=## mechanical description)
00467110	FUN_00467110	render	callee-gate: 004c0b30=C1
004d0290	FUN_004d0290	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d0660	FUN_004d0660	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d07b0	FUN_004d07b0	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d0d00	FUN_004d0d00	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d1020	FUN_004d1020	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d1640	FUN_004d1640	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d1d20	FUN_004d1d20	render	live-state-side-effect: Direct3D vtable on live device (in (preamble))
004d3e90	FUN_004d3e90	render	live-state-side-effect: RW engine global as struct/vtable base (in ## callees)
004d4170	FUN_004d4170	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decomp summary)
004d41e0	FUN_004d41e0	render	live-state-side-effect: remove() on live path (in ## callees)
004d52d0	FUN_004d52d0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004d5340	FUN_004d5340	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004d55b0	FUN_004d55b0	render	live-state-side-effect: Direct3D vtable on live device (in ## role)
00493c60	FUN_00493c60	render	signature-unsupported: fastcall ECX/EDX args
00494820	FUN_00494820	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
00494b65	FUN_00494b65	render	signature-unsupported: fastcall ECX/EDX args
00494f40	FUN_00494f40	render	signature-unsupported: fastcall ECX/EDX args
00494fd0	FUN_00494fd0	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
00496940	FUN_00496940	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
004969a0	FUN_004969a0	render	signature-unsupported: in_EAX arg
00496d20	FUN_00496d20	render	callee-gate: 004e5c70=C1
00499d90	FUN_00499d90	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
00487e20	thunk_FUN_00535700	render	callee-gate: 00535700=C1
00487e30	thunk_FUN_00535910	render	callee-gate: 00535910=C1
004e66d0	RpClumpForAllAtomics	render	live-state-side-effect: _unlink on live path (in ## mechanical description (decomp transcript))
00418a70	FUN_00418a70	render	signature-unsupported: in_EAX arg
00418aa0	FUN_00418aa0	render	signature-unsupported: in_EAX arg
00418bd0	FUN_00418bd0	render	signature-unsupported: fastcall ECX/EDX args
0041a980	FUN_0041a980	render	callee-gate: 004e6e00=C1
0041ad60	FUN_0041ad60	render	signature-unsupported: in_EAX arg
0041af50	FUN_0041af50	render	signature-unsupported: in_EAX arg
0041b440	FUN_0041b440	render	callee-gate: 004e6e00=C1
0041beb0	FUN_0041beb0	render	callee-gate: 004e6e00=C1
0041cb00	FUN_0041cb00	render	callee-gate: 004e6e00=C1
0041d6d0	FUN_0041d6d0	render	callee-gate: 004e6e00=C1
004b4080	FUN_004b4080	render	callee-gate: 004e89a0=C1
004b40f0	FUN_004b40f0	render	callee-gate: 004e89a0=C1
0041ecc0	FUN_0041ecc0	render	callee-gate: 0053fba0=C1,0053fbb0=C1,0053fea0=C1,005401d0=C1
00421560	FUN_00421560	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004216b0	FUN_004216b0	render	live-state-side-effect: deref of RW engine global (live device) (in ## mechanical description)
00421750	FUN_00421750	render	callee-gate: 0055ad30=C1
00421800	FUN_00421800	render	callee-gate: 0055ad30=C1,0055b650=C1
004218b0	FUN_004218b0	render	callee-gate: 0057c220=C1,0057c300=C1
004218d0	FUN_004218d0	render	callee-gate: 0055b940=C1,0055c4a0=C1,0055c540=C1,0057c500=C1,0057c550=C1
00421980	FUN_00421980	render	callee-gate: 00559ee0=C1
00421a90	FUN_00421a90	render	signature-unsupported: in_EAX arg
00421ba0	FUN_00421ba0	render	signature-unsupported: in_EAX arg
00421c50	FUN_00421c50	render	signature-unsupported: in_EAX arg
00421c80	FUN_00421c80	render	callee-gate: 004e6e00=C1,004e7e30=C1,0057c370=C1
00474db0	FUN_00474db0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
00475180	FUN_00475180	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004752f0	FUN_004752f0	render	callee-gate: 00532a60=C1
00475830	FUN_00475830	render	callee-gate: 00557ec0=C1,00558030=C1
00475d90	FUN_00475d90	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decompilation (verbatim))
00476650	FUN_00476650	render	signature-unsupported: 5-arg shape
004768c0	FUN_004768c0	render	live-state-side-effect: _unlink on live path (in ## mechanical description)
00477490	FUN_00477490	render	signature-unsupported: fastcall ECX/EDX args
00477500	FUN_00477500	render	signature-unsupported: in_EAX arg
00477580	FUN_00477580	render	callee-gate: 004e6920=C1,004e7e30=C1
004775b0	FUN_004775b0	render	callee-gate: 004c0b30=C1,004e69a0=C1,004e7e30=C1,005493d0=C1
00477870	FUN_00477870	render	callee-gate: 004e6e00=C1,005495b0=C1
00478220	FUN_00478220	render	live-state-side-effect: RW engine global as struct/vtable base (in ## summary)
00479100	FUN_00479100	render	callee-gate: 00559040=C1
00479fb0	FUN_00479fb0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## summary)
0047acd0	FUN_0047acd0	render	inline bare [UNCERTAIN] (heading=## key globals / offsets)
0047ad00	FUN_0047ad00	render	inline bare [UNCERTAIN] (heading=## key globals / offsets)
0047ade0	FUN_0047ade0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## summary)
00454bd0	FUN_00454bd0	render	callee-gate: 004e4800=C1
00454c00	FUN_00454c00	render	signature-unsupported: in_EAX arg
00454c10	FUN_00454c10	render	signature-unsupported: fastcall ECX/EDX args
00454c60	FUN_00454c60	render	signature-unsupported: in_EAX arg
00454f80	FUN_00454f80	render	callee-gate: 004e6ab0=C1
00454fa0	FUN_00454fa0	render	callee-gate: 004e4800=C1
00454ff0	FUN_00454ff0	render	callee-gate: 004e4800=C1
00455060	FUN_00455060	render	callee-gate: 004e4800=C1
00455fe0	FUN_00455fe0	render	callee-gate: 004e4800=C1
004b4a80	FUN_004b4a80	render	callee-gate: 00538c80=C1
004b4c80	FUN_004b4c80	render	callee-gate: 00538c80=C1
004b4e20	FUN_004b4e20	render	callee-gate: 0053c5d0=C1
004b5360	thunk_FUN_005507b0	render	live-state-side-effect: fopen — live file I/O (in ## mechanical description)
004b55a0	FUN_004b55a0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004b5750	FUN_004b5750	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004b59c0	FUN_004b59c0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004b5af0	FUN_004b5af0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004b61c0	FUN_004b61c0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004b6590	thunk_FUN_004b67a0	render	live-state-side-effect: fclose on live FILE* (in ## mechanical description)
004b6710	FUN_004b6710	render	signature-unsupported: in_EAX arg
004b6770	FUN_004b6770	render	live-state-side-effect: fclose on live FILE* (in ## mechanical description)
004b67a0	FUN_004b67a0	render	live-state-side-effect: fclose on live FILE* (in ## mechanical description)
004b6940	FUN_004b6940	render	callee-gate: 005507a0=C1
004b6b00	FUN_004b6b00	render	signature-unsupported: fastcall ECX/EDX args
004b6b20	FUN_004b6b20	render	signature-unsupported: fastcall ECX/EDX args
004b6b90	FUN_004b6b90	render	signature-unsupported: fastcall ECX/EDX args
004c5770	FUN_004c5770	render	live-state-side-effect: deref of RW engine global (live device) (in ## mechanical description)
004c5860	FUN_004c5860	render	live-state-side-effect: deref of RW engine global (live device) (in ## mechanical description)
004c5da0	FUN_004c5da0	render	signature-unsupported: 5-arg shape
004c5dd0	FUN_004c5dd0	render	live-state-side-effect: deref of RW engine global (live device) (in ## mechanical description)
004c6ba0	FUN_004c6ba0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004c7600	FUN_004c7600	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decompilation (ghidra mashed_pool12))
004c7620	FUN_004c7620	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decompilation (ghidra mashed_pool12))
004c7650	FUN_004c7650	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decompilation (ghidra mashed_pool12))
004c76c0	FUN_004c76c0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decompilation (ghidra mashed_pool12))
004c76f0	FUN_004c76f0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decompilation (ghidra mashed_pool12))
004c7730	FUN_004c7730	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decompilation (ghidra mashed_pool12))
004c7860	FUN_004c7860	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decompilation (ghidra mashed_pool12))
004c79f0	FUN_004c79f0	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
004c7a20	FUN_004c7a20	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
004c9fb0	FUN_004c9fb0	render	live-state-side-effect: Direct3D vtable on live device (in ## mechanical description)
004cafd0	FUN_004cafd0	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb070	FUN_004cb070	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb0b0	FUN_004cb0b0	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb130	FUN_004cb130	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb190	FUN_004cb190	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb2c0	FUN_004cb2c0	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb2f0	FUN_004cb2f0	render	live-state-side-effect: Direct3D vtable on live device (in ## constants)
004cb4c0	FUN_004cb4c0	render	inline bare [UNCERTAIN] (heading=## c2 evidence)
004cb600	FUN_004cb600	render	live-state-side-effect: deref of RW engine global (live device) (in ## decompilation summary)
004cb840	FUN_004cb840	render	inline bare [UNCERTAIN] (heading=## c2 evidence)
004cbb00	FUN_004cbb00	render	inline bare [UNCERTAIN] (heading=## c2 evidence)
004cbb20	FUN_004cbb20	render	inline bare [UNCERTAIN] (heading=## c2 evidence)
004cbbd0	FUN_004cbbd0	render	inline bare [UNCERTAIN] (heading=## c2 evidence)
004cc9e0	thunk_FUN_004cc820	render	live-state-side-effect: RW engine global as struct/vtable base (in ## callees)
004cdca0	FUN_004cdca0	render	live-state-side-effect: RW engine global as struct/vtable base (in (preamble))
004cdd00	FUN_004cdd00	render	live-state-side-effect: RW engine global as struct/vtable base (in (preamble))
004cde20	FUN_004cde20	render	live-state-side-effect: RW engine global as struct/vtable base (in (preamble))
004cdf20	FUN_004cdf20	render	live-state-side-effect: RW engine global as struct/vtable base (in (preamble))
004ce2d0	FUN_004ce2d0	render	live-state-side-effect: RW engine global as struct/vtable base (in (preamble))
004ce390	FUN_004ce390	render	live-state-side-effect: RW engine global as struct/vtable base (in (preamble))
004ce480	FUN_004ce480	render	live-state-side-effect: RW engine global as struct/vtable base (in (preamble))
004ce5d0	FUN_004ce5d0	render	live-state-side-effect: RW engine global as struct/vtable base (in (preamble))
004ce8e0	FUN_004ce8e0	render	live-state-side-effect: deref of RW engine global (live device) (in (preamble))
004ce970	FUN_004ce970	render	shape-only note (no verbatim decomp / mechanical-transcript section)
004ceba0	FUN_004ceba0	render	shape-only note (no verbatim decomp / mechanical-transcript section)
004cecb0	FUN_004cecb0	render	shape-only note (no verbatim decomp / mechanical-transcript section)
004cf2b0	FUN_004cf2b0	render	shape-only note (no verbatim decomp / mechanical-transcript section)
004cf4a0	FUN_004cf4a0	render	shape-only note (no verbatim decomp / mechanical-transcript section)
004cf5a0	FUN_004cf5a0	render	shape-only note (no verbatim decomp / mechanical-transcript section)
0044ab20	FUN_0044ab20	render	callee-gate: 0055e300=C1
0044bd50	FUN_0044bd50	render	live-state-side-effect: deref of RW engine global (live device) (in ## mechanical description)
0044be70	FUN_0044be70	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
0044c5f0	FUN_0044c5f0	render	callee-gate: 00545d30=C1
0044c8b0	FUN_0044c8b0	render	callee-gate: 004e4800=C1,004e6ab0=C1
0044caa0	FUN_0044caa0	render	callee-gate: 004c15c0=C1,004e6ab0=C1
0044cb00	FUN_0044cb00	render	callee-gate: 004c15c0=C1
0044df80	FUN_0044df80	render	callee-gate: 00557fb0=C1
004670a0	FUN_004670a0	render	callee-gate: 004c0b30=C1
004729b0	FUN_004729b0	render	callee-gate: 005459c0=C1
00472b10	FUN_00472b10	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004d80d0	FUN_004d80d0	render	live-state-side-effect: RW engine global as struct/vtable base (in ## decompilation summary)
004d8680	RwStricmp	render	live-state-side-effect: RW engine global as struct/vtable base (in (preamble))
004d8770	RwStringGetSizeAligned	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description (confirmed))
004d8eb0	RwResourcesDrainArena	render	live-state-side-effect: _unlink on live path (in ## mechanical description (confirmed from decomp))
004d9050	FUN_004d9050	render	live-state-side-effect: RW engine global as struct/vtable base (in (preamble))
004ec130	FUN_004ec130	render	live-state-side-effect: deref of RW engine global (live device) (in ## mechanical description)
004f0970	FUN_004f0970	render	live-state-side-effect: RW engine global as struct/vtable base (in ## mechanical description)
004f0ae0	FUN_004f0ae0	render	live-state-side-effect: deref of RW engine global (live device) (in ## mechanical description)
004f13d0	FUN_004f13d0	render	callee-gate: 004ebc30=C1
004f1870	FUN_004f1870	render	callee-gate: 004e55d0=C1
004f1b00	FUN_004f1b00	render	callee-gate: 004e55d0=C1
004f3b60	FUN_004f3b60	render	callee-gate: 004e8030=C1
004f3ce0	FUN_004f3ce0	render	callee-gate: 004e8400=C1
004f3d40	FUN_004f3d40	render	callee-gate: 004e8440=C1
004f3e90	FUN_004f3e90	render	callee-gate: 004e8030=C1,004e8120=C1
004f4340	FUN_004f4340	render	callee-gate: 004eb9d0=C1
004f43f0	FUN_004f43f0	render	callee-gate: 004eb3c0=C1,004eb9d0=C1
004f4510	FUN_004f4510	render	callee-gate: 004e4bd0=C1
004f8580	FUN_004f8580	render	callee-gate: 004e8f50=C1
004b4150	FUN_004b4150	render	callee-gate: 005493d0=C1,00549610=C1,00549620=C1
004b41f0	FUN_004b41f0	render	callee-gate: 004e5c30=C1
004b4230	FUN_004b4230	render	callee-gate: 004e5bf0=C1
004b47c0	FUN_004b47c0	render	callee-gate: 0052e0e0=C1,00533ec0=C1
004b47e0	FUN_004b47e0	render	callee-gate: 00532a60=C1,00532b80=C1
004b48e0	FUN_004b48e0	render	callee-gate: 004c0b30=C1,004c15c0=C1
