rva	name	subsystem	arg_type	note	callees
004c9f60	FUN_004c9f60	render	unknown	re/analysis/skeleton_prep_boot_winmain_b/004c9f60.md	006181b4,006181b8,006181bc,006181c0,007d4110,007d4120,007d413c
004026d0	FUN_004026d0	boot	unknown	re/analysis/promote_c2_boot_lowrva/0x004026d0.md	004671a0,004c19f0,004c1a00,004c1bb0,004c1be0
00402f50	FUN_00402f50	boot	unknown	re/analysis/promote_c2_boot_lowrva/0x00402f50.md	004015a0,00402750,00636ae8,00636aec,00636af0,00636af4,00636af8,00636afc
00404830	FUN_00404830	boot	unknown	re/analysis/promote_c2_perm_piz_callees/00404830.md	00636c08,006390b0,00639cc8,00639cd0,00639cd4,00639cf4,00639d2c,00639d30,00639d40,00639d4c,00639d50,00639d58,00639d5c,00639d60,00639d64
004114c0	FUN_004114c0	boot	unknown	re/analysis/promote_c2_boot_lowrva/0x004114c0.md	00402750,004113b0,007d3ff8
004cbc60	FUN_004cbc60	render	unknown	re/analysis/skeleton_prep_render/004cbc60.md	004cbc63,007d4598
004cbc70	FUN_004cbc70	render	unknown	re/analysis/skeleton_prep_render/004cbc70.md	004cbc60,004cbc71,007d4598
004cbc80	FUN_004cbc80	render	unknown	re/analysis/skeleton_prep_render/004cbc80.md	004cbc60,004cbc83,007d4598,007d459c
004c8690	FUN_004c8690	render	unknown	re/analysis/promote_c2_render_d3d9/0x004c8690.md	
004c8e50	FUN_004c8e50	render	unknown	re/analysis/promote_c2_render_d3d9/0x004c8e50.md	
004cc820	FUN_004cc820	render	unknown	re/analysis/promote_c2_render_d3d9/0x004cc820.md	
004cc9f0	RwFreeListDestroy	render	unknown	re/analysis/promote_c2_render_d3d9/0x004cc9f0.md	
004235b0	FUN_004235b0	render	unknown	re/analysis/promote_c2_render_lowrva/004235b0.md	00409710,00423480,00423630,00495280,004952f0,004cbd30,004cc160,004cc230,004cc5e0,00644110,007f1a9c
0042e5b0	FUN_0042e5b0	frontend	unknown	re/analysis/promote_c2_frontend_menus/0x0042e5b0.md	0040bb70,0042e590,00473c20,00473ee0,00474890,004a2c48
004cc5e0	FUN_004cc5e0	render	unknown	re/analysis/texture_loader_d2/0x004cc5e0.md	004cc050,004cc400,004cc601,004cc624,004cc637,004cc664,004cc66e,004d7ff0
00476d00	FUN_00476d00	render	unknown	re/analysis/promote_c2_render_frame/0x00476d00.md	006924d8,006924dc,006924e8,00692528,00692534,00692554,00692598
004671a0	sub_004671a0	render	unknown	re/analysis/promote_c2_piz_loader/004671a0.md	0042b930,0042f510,006905b0
0042b8e0	FUN_0042b8e0	util	unknown	re/analysis/skeleton_prep_game_state/0042b8e0.md	0042b8d0,0042b8ed,0067eca4
0042b910	FUN_0042b910	util	unknown	re/analysis/skeleton_prep_game_state/0042b910.md	0042b914,004331a0
0042b940	FUN_0042b940	util	unknown	re/analysis/skeleton_prep_game_state/0042b940.md	0042b930,0042b948,0067ecb0
0042c1c0	FUN_0042c1c0	util	unknown	re/analysis/skeleton_prep_game_state/0042c1c0.md	0042c1c4,0067eab0,00771968
0042c1d0	FUN_0042c1d0	util	unknown	re/analysis/skeleton_prep_game_state/0042c1d0.md	0042c1df,0067ea10,0067ea3f
00492e90	FUN_00492e90	boot	unknown	re/analysis/physics_collision/00492e90.md	00403050,00404320,0040df20,0040df60,0040dfc0,00410b30,00426030,00426670,004266b0,0042a9f0,0042b8d0,0042b8f0,0042b930,0042d390,0042f530,00430b90,00433f40,0043c5b0,004671a0,00492290,00492440,00492e60,004950b0,00498bf0,004c19f0,004c1a00,004c1bb0,004c1be0,004c1c80,005cc558,00771968,00771988,0077198c,00771990,00771998,0077199c,007719a0,007719a4,007719ac,007719b0,007719c8,007d3ff8
00495120	FUN_00495120	util	unknown	re/analysis/skeleton_prep_boot_winmain_a/00495120.md	00771e70,00771e74
004950b0	FUN_004950b0	util	unknown	re/analysis/timer/0x004950b0.md	00495120,00771e70,00771e74
00493f70	sub_00493f70	frontend	unknown	re/analysis/skeleton_prep_boot_winmain_a/00493f70.md	00771a04
004274d0	FUN_004274d0	frontend	unknown	re/analysis/skeleton_prep_game_state/004274d0.md	004274de,007719e8,007f0f60
004274e0	FUN_004274e0	frontend	unknown	re/analysis/skeleton_prep_game_state/004274e0.md	004cbd30,004cc160,004cc230,0066d828,0067d84c,007f0f60
004cc160	FUN_004cc160	frontend	unknown	re/analysis/promote_c2_rw_engine_init/004cc160.md	004cc230,004d7ff0,004d8480,00550910,007d3ff8,007d45c4
004960e0	sub_004960e0	boot	unknown	re/analysis/window_msgpump/004960e0.md	00499820,00772fb8
00434720	FUN_00434720	frontend	unknown	re/analysis/hud_frontend_d2/0x00434720.md	
00439210	FUN_00439210	frontend	unknown	re/analysis/hud_frontend_d2/0x00439210.md	
0042bcb0	FUN_0042bcb0	frontend	unknown	re/analysis/c0_promotion_frontend_a/0x0042bcb0.md	004b5750,004c5c00,005cc560,005cc724,005cd18c,005cd5a8,005cd76c,005cd770,005cd774,005cd776,005cd778,00616038,00636ac8,007d3ff8,007e96fc
00428320	FUN_00428320	frontend	unknown	re/analysis/frontend_promote_menus_b/00428320.md	00427840,005554d0
0040de30	sub_0040de30	render	unknown	re/analysis/promote_c2_render_lowrva/0040de30.md	0040df20,00426670,004c1480,004c1c10,004c1c80,0063b928,0063b9a8,0063b9ac,0063b9b0
0040df20	sub_0040df20	render	unknown	re/analysis/promote_c2_render_lowrva/0040df20.md	0040de30,004266b0,004c1480,004c1c10,004c1c80,0063b928,0063b9a8,0063b9ac
00404320	sub_00404320	render	unknown	re/analysis/promote_c2_render_lowrva/00404320.md	00403c60,00403d30,00403db0,00403ed0,00403fa0,004041c0,004043be,0040e350,004c19f0,004c1a00,004c1c80,005d757c,00636b88,007d3ff8,007f0fd0
00492440	sub_00492440	render	unknown	re/analysis/skeleton_prep_boot_winmain_a/00492440.md	
00492e60	sub_00492e60	render	unknown	re/analysis/skeleton_prep_boot_winmain_a/00492e60.md	004671a0,004c1c80
00403050	FUN_00403050	frontend	unknown	re/analysis/loading_screen/0x00403050.md	00402fb0,00428760,0042b930,00492e90,00616038,00771964,007d3ff8
0042d390	GetRaceStateField	render	unknown	re/analysis/skeleton_prep_game_state/0042d390.md	0042d394,0067ea6c
0042a9f0	GetFadeAlpha	render	unknown	re/analysis/skeleton_prep_game_state/0042a9f0.md	0042a9f4,00492e90,0067eca8
004cc7f0	FUN_004cc7f0	render	unknown	re/analysis/promote_c2_rw_render_submit/004cc7f0.md	004cc820
00496920	FUN_00496920	util	unknown	re/analysis/skeleton_prep_boot_winmain_b/00496920.md	00492d30,00772ffc,00773010
0042aa00	FUN_0042aa00	frontend	unknown	re/analysis/frontend_promote_menus_a/0x0042aa00.md	0067e9f8,0067ed40,0067ed74,0067ed84
004c2d90	FUN_004c2d90	render	unknown	re/analysis/render_promote_c2_rw_plugin/0x004c2d90.md	
00498c00	VideoModeTableInit	render	unknown	re/analysis/promote_c2_settings_dialog/00498c00.md	
004e4350	FUN_004e4350	render	unknown	re/analysis/skeleton_prep_high_leverage/004e4350.md	004e4320,004e4354,004e435a,004e4360,004e4366,004e4370,007d716c
004228f0	FUN_004228f0	render	unknown	re/analysis/promote_c2_render_lowrva/004228f0.md	00422570,004cd070,004cd140,004cd2d0,005cc320,005cc328,006403fc,006412e8,00641310,00641313,00641318,0064131c,00641324,007d3ff8
004299d0	TimeRecord::WriteTrackBest	util	unknown	re/analysis/leaderboard/0x004299d0.md	
00428390	FUN_00428390	frontend	unknown	re/analysis/skeleton_prep_game_state/00428390.md	00402750,00428398,0067d960
00412f30	FUN_00412f30	util	unknown	re/analysis/util_c0_promote/0x00412f30.md	
004c5c00	FUN_004c5c00	frontend	unknown	re/analysis/sprite_gate_c3/0x004c5c00.md	
004c77c0	FUN_004c77c0	render	unknown	re/analysis/texture_loader_d3/0x004c77c0.md	
004cc400	FUN_004cc400	render	unknown	re/analysis/texture_loader_d3/0x004cc400.md	
004b6540	thunk_FUN_004b6640	boot	unknown	re/analysis/promote_c2_txd_loader/004b6540.md	00402750,004b6544,004b6640
004b6560	thunk_FUN_004b6610	boot	unknown	re/analysis/promote_c2_txd_loader/004b6560.md	00402750,00429290,004b6564,004b6610
004b6610	FUN_004b6610	boot	unknown	re/analysis/promote_c2_txd_loader/004b6610.md	00402750,00429290,004b6560,007d3e5c,007d3e60
00420d00	FUN_00420d00	boot	unknown	re/analysis/promote_c2_panel_piz_callees/00420d00.md	004b6520,0063e4b8,0063e4d0,0063e4f4,0063e518,0063e53c
00412890	FUN_00412890	boot	unknown	re/analysis/promote_c2_panel_piz_callees/00412890.md	0040bb30,0063bc54
00494f20	thunk_FUN_00494460	boot	unknown	re/analysis/boot_app_init_d5/0x00494f20.md	00494460
004963d0	thunk_FUN_00496370	boot	unknown	re/analysis/skeleton_prep_boot_winmain_b/004963d0.md	00496370
00484130	FUN_00484130	boot	unknown	re/analysis/skeleton_prep_render/00484130.md	00484134,0048413f,007d3ff8
00425bc0	FUN_00425bc0	boot	unknown	re/analysis/promote_c2_perm_piz_callees/00425bc0.md	00425bc2,00425bd4,00425bda,004b3d80,004c5c80,00644150
004723d0	FUN_004723d0	boot	unknown	re/analysis/skeleton_prep_render/004723d0.md	00691500,00691504,00691510,00691520,00691530,00691540,00691550,00691560,00691570,00691580,00691590,0069159c
00484170	FUN_00484170	boot	unknown	re/analysis/skeleton_prep_high_leverage/00484170.md	0048417b,00484186,0048418a,0048418e,00484192,0048419e,004841a3,004841a9,004841ad,004841b5,004841c1,005cc320,007d3ff8
00403db0	FUN_00403db0	render	unknown	re/analysis/promote_c2_render_lowrva/00403db0.md	00403d30,00403ed0,00427ad0
004041c0	FUN_004041c0	render	unknown	re/analysis/promote_c2_render_lowrva/004041c0.md	00403fa0,00417730,00427e00,005cc31c,005cc320,005cc32c,005cc558,005cc574,005cc728,005cc730,005cc734,005cc738,005cc73c,005d757c,00636b80,007f100c
0041ea10	FUN_0041ea10	render	unknown	re/analysis/render_frame_d4/0x0041ea10.md	0063d7e4
00422ac0	FUN_00422ac0	render	unknown	re/analysis/c0_promotion_render_a/0x00422ac0.md	006412e8,006412ec,006412f0,006412f4
00426030	FUN_00426030	render	unknown	re/analysis/render_promote_c2_track_loader/0x00426030.md	0041e8f0,0041e9b0,0041ea10,0042604c,005f616c,00644158,00646e58
004260e0	FUN_004260e0	render	unknown	re/analysis/render_promote_c2_track_loader/0x004260e0.md	005cc4dc,005cd4ac
004c5800	FUN_004c5800	render	unknown	re/analysis/texture_loader_d3_cont1/0x004c5800.md	
004c5820	FUN_004c5820	render	unknown	re/analysis/texture_loader_d3_cont1/0x004c5820.md	
004c5a00	FUN_004c5a00	render	unknown	re/analysis/texture_loader_d3_cont1/0x004c5a00.md	
004c5ae0	FUN_004c5ae0	render	unknown	re/analysis/texture_loader_d3_cont1/0x004c5ae0.md	
004c5b50	FUN_004c5b50	render	unknown	re/analysis/texture_loader_d3_cont1/0x004c5b50.md	
004e1df0	FUN_004e1df0	render	unknown	re/analysis/texture_loader_d3_cont1/0x004e1df0.md	
00477730	FUN_00477730	render	unknown	re/analysis/promote_c2_render_frame/0x00477730.md	004773f0,00477810,006925b8,00692bb8
004cfe40	FUN_004cfe40	render	unknown	re/analysis/promote_c2_render_d3d9/0x004cfe40.md	
004dcdc0	FUN_004dcdc0	render	unknown	re/analysis/promote_c2_render_d3d9/0x004dcdc0.md	
004cc6e0	FUN_004cc6e0	render	unknown	re/analysis/promote_c2_render_d3d9/0x004cc6e0.md	
00499730	FUN_00499730	boot	unknown	re/analysis/skeleton_prep_boot_winmain_b/00499730.md	00773818
004997b0	FUN_004997b0	util	unknown	re/analysis/promote_c2_video_cfg/004997b0.md	00499720
00499890	FUN_00499890	boot	unknown	re/analysis/promote_c2_d3d9_window/499890.md	00496400,00499899,004998be,004998cb,004998f3,00499905,00499928,00499951,0049996b,00499979,00499986,00499a05,00499a17,00499a24,00499a2c,005d028c,00773920
00499ce0	FUN_00499ce0	render	unknown	re/analysis/skeleton_prep_boot_winmain_b/00499ce0.md	00773928,0077392c,00773930,00773934,00773938,0077393c,00773940,00773944,00773948,0077394c,00773950,00773954,00773958,0077395c,00773960,00773964
00428590	FUN_00428590	boot	unknown	re/analysis/boot_subsystem_d3/0x00428590.md	
004926c0	FUN_004926c0	boot	unknown	re/analysis/boot_subsystem_d3/0x004926c0.md	
00492770	FUN_00492770	boot	unknown	re/analysis/boot_subsystem_d3/0x00492770.md	
00493480	FUN_00493480	util	unknown	re/analysis/boot_subsystem_d3/0x00493480.md	
00431ae0	FUN_00431ae0	boot	unknown	re/analysis/promote_c2_boot_lowrva/0x00431ae0.md	00431af0,00431b00,00431b10,004924f0,007f0f00,007f0f04
00431af0	FUN_00431af0	boot	unknown	re/analysis/promote_c2_boot_lowrva/0x00431af0.md	00431ae0,007f0f08
00431b00	FUN_00431b00	boot	unknown	re/analysis/promote_c2_boot_lowrva/0x00431b00.md	00431ae0,00431af0,007f0f00
00431b10	FUN_00431b10	boot	unknown	re/analysis/skeleton_prep_high_leverage/00431b10.md	00431b1a,007f0f10
004a3ac9	FUN_004a3ac9	util	unknown	re/analysis/boot_subsystem_d3/0x004a3ac9.md	
00431b40	FUN_00431b40	boot	unknown	re/analysis/skeleton_prep_game_state/00431b40.md	00402750,00431b48,0067eaa8
004b6700	FUN_004b6700	render	unknown	re/analysis/skeleton_prep_boot_winmain_b/004b6700.md	007d3e54
00556e90	FUN_00556e90	render	unknown	re/analysis/promote_c1_high_ab3/0x00556e90.md	005d757c
