rva	sub	name	size	n_callees	conv	nargs	ret	arg_type_today	runnable_today	sig_conf	fp	imports	com_d3d	rw_orch	rw_frac	twin	derefs_arg	reads_global	n_globals	cyclic
0045bed0	powerups	PowerupRoundCleanup	82	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	4	0
00557250	hud	FontSys_InitDataPools	83	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	8	0
004547c0	gameplay	FUN_004547c0	84	4	cdecl	0	int	none	1	low	0	-	0	1	0.5	flag	0	0	0	0
0040bd80	util	FUN_0040bd80	85	17	cdecl	0	void	none	1	low	0	-	0	0	0.06	-	0	0	0	0
004852e0	smplfzx	FUN_004852e0	86	3	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	5	0
0041a180	gameplay	FUN_0041a180	87	6	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	0	4	0
004b6710	render	FUN_004b6710	87	1	cdecl	0	int	none	1	low	0	Win32	0	0	0.0	-	0	1	5	0
004391b0	frontend	FUN_004391b0	88	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	flag	0	1	4	0
00402240	render	FUN_00402240	89	9	cdecl	0	int	none	1	low	0	-	0	1	0.89	-	0	0	0	0
00402590	render	FUN_00402590	89	9	cdecl	0	int	none	1	low	0	-	0	1	0.89	-	0	0	0	0
00458020	gameplay	FUN_00458020	90	4	cdecl	0	int	none	1	low	0	-	0	1	0.5	-	0	0	0	0
004283a0	boot	FUN_004283a0	92	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	10	0
00427620	hud	FontText_HudShutdown	94	5	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	5	0
0048fdd0	particle	FUN_0048fdd0	94	1	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	0	9	0
0040e500	gameplay	FUN_0040e500	95	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	2	0
0041d8b0	boot	FUN_0041d8b0	96	4	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	5	0
00423540	ai	FUN_00423540	97	5	cdecl	0	int	none	1	low	0	-	0	0	0.2	ok-asc	0	0	2	0
00431d00	frontend	FUN_00431d00	98	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	7	0
004096a0	gameplay	FUN_004096a0	99	5	cdecl	0	int	none	1	low	0	-	0	0	0.2	ok-asc	0	0	2	0
0041cb10	boot	FUN_0041cb10	102	5	cdecl	0	int	none	1	low	0	-	0	0	0.2	flag	0	1	4	0
0041dc30	frontend	FUN_0041dc30	103	1	cdecl	0	int	none	1	low	1	-	0	0	0.0	-	0	1	4	0
004540c0	powerups	DepthChargePerFrameTeardown	109	4	cdecl	0	int	none	1	low	0	-	0	1	1.0	ambiguous	0	1	6	0
0040bde0	render	FUN_0040bde0	110	18	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	2	0
00457ba0	gameplay	FUN_00457ba0	110	2	cdecl	0	int	none	1	low	0	-	0	1	1.0	-	0	1	0	0
0041f880	gameplay	FUN_0041f880	112	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	1	0
004324a0	frontend	FUN_004324a0	112	3	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	4	0
00497230	input	FUN_00497230	115	5	cdecl	0	int	none	1	low	0	-	0	0	0.4	-	0	0	5	0
0040bd00	boot	FUN_0040bd00	120	14	cdecl	0	int	none	1	low	0	-	0	0	0.07	-	0	1	4	0
0040ce00	util	FUN_0040ce00	125	22	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	2	0
005a62b0	audio	FUN_005a62b0	137	6	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	7	0
0045ba10	vehicle	FUN_0045ba10	140	1	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	0	0
0041ffb0	boot	FUN_0041ffb0	157	4	cdecl	0	int	none	1	low	0	-	0	0	0.25	-	0	1	9	0
004669b0	audio	FUN_004669b0	160	4	cdecl	0	int	none	1	low	0	-	0	0	0.0	ambiguous	0	1	15	0
00412050	render	FUN_00412050	165	3	cdecl	0	int	none	1	low	0	-	0	0	0.33	ambiguous	0	1	3	0
004841d0	boot	FUN_004841d0	165	1	cdecl	0	int	none	1	low	1	-	0	0	0.0	ambiguous	0	0	5	0
00499ce0	render	FUN_00499ce0	166	0	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	16	0
004074a0	gameplay	FUN_004074a0	167	3	cdecl	0	int	none	1	low	0	-	0	0	0.33	-	0	1	7	0
004102f0	util	FUN_004102f0	172	8	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	3	0
00493640	render	FUN_00493640	172	18	cdecl	0	int	none	1	low	0	-	0	1	0.89	ambiguous	0	0	0	0
004926c0	boot	AudioTickAndAvg	173	5	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	4	0
0045e040	audio	FUN_0045e040	176	5	cdecl	0	int	none	1	low	0	-	0	0	0.2	-	0	1	8	0
0049cfb0	util	FUN_0049cfb0	191	0	cdecl	0	int	none	1	low	0	WinMM	0	0	0.0	-	0	0	1	0
0040b180	util	FUN_0040b180	195	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	21	0
0043bf30	frontend	FUN_0043bf30	196	14	cdecl	0	int	none	1	low	0	-	0	0	0.0	ok-asc	0	1	14	0
0043df00	frontend	FUN_0043df00	204	4	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	20	0
004db770	render	FUN_004db770	206	8	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	2	0
00414220	util	FUN_00414220	213	2	cdecl	0	int	none	1	low	1	-	0	0	0.0	-	0	1	6	0
0045d250	audio	FUN_0045d250	215	7	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	1	2	0
00490e70	render	FUN_00490e70	215	0	cdecl	0	void	none	1	low	0	-	0	0	0.0	-	0	1	24	0
0041b540	hud	FUN_0041b540	230	6	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	15	0
0048eac0	particle	FUN_0048eac0	250	2	cdecl	0	void	none	1	low	0	-	0	0	0.0	ambiguous	0	0	14	0
00405f60	gameplay	FUN_00405f60	261	3	cdecl	0	int	none	1	low	1	-	0	0	0.0	-	0	1	4	0
00418860	ai	FUN_00418860	280	7	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	2	0
00402a40	boot	sub_00402a40	293	43	cdecl	0	int	none	1	low	0	-	0	0	0.02	-	0	1	5	0
0040bbb0	boot	FUN_0040bbb0	333	28	cdecl	0	int	none	1	low	0	-	0	0	0.0	ok-asc	0	1	16	0
00450300	gameplay	FUN_00450300	346	2	cdecl	0	int	none	1	low	0	-	0	0	0.0	-	0	1	25	0
00499890	boot	FUN_00499890	784	2	cdecl	0	int	none	1	med	1	Win32	0	0	0.0	-	0	1	32	0
004cfa00	render	FUN_004cfa00	967	1	cdecl	0	int	none	1	low	1	-	0	0	0.0	-	0	1	140	0
004577f0	gameplay	FUN_004577f0	9	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
00496d00	util	FUN_00496d00	10	0	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
004d8550	render	rwID_PIPEMODULE_dtor	10	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
005af170	audio	FUN_005af170	12	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
0047ba00	boot	FUN_0047ba00	14	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
004764e0	util	FUN_004764e0	16	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
004b4000	particle	FUN_004b4000	16	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	1.0	ok-asc	0	0	0	0
004b4270	render	FUN_004b4270	16	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
004d8470	render	rwID_ERRORMODULE_dtor	16	0	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
00407580	gameplay	FUN_00407580	17	0	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	-	1	1	1	0
005bf670	audio	FUN_005bf670	17	0	cdecl	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	0	1	0
004cf9e0	render	FUN_004cf9e0	18	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
005a6df0	audio	FUN_005a6df0	18	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ok-asc	0	0	0	0
004b6570	render	FUN_004b6570	20	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ambiguous	0	0	0	0
00426c50	frontend	FUN_00426c50	22	2	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
00426c90	ai	FUN_00426c90	22	2	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
004671a0	render	sub_004671a0	22	2	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	ambiguous	0	0	0	0
0049c6b0	particle	FUN_0049c6b0	22	0	stdcall	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	0	1	0
004430c0	frontend	FUN_004430c0	23	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
0047ea40	vehicle	PhysicsSceneStepWrapper	23	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
00403640	boot	FUN_00403640	24	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
005aabe0	audio	FUN_005aabe0	24	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	flag	0	0	1	0
0045c010	powerups	PowerupPickupWrapper	25	1	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
0049f690	particle	FUN_0049f690	26	1	stdcall	1	int	int_scalar	1	low	0	-	0	0	1.0	-	0	0	0	0
00474fb0	render	FUN_00474fb0	28	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	1.0	-	0	0	0	0
0049eca0	particle	FUN_0049eca0	28	0	stdcall	1	int	int_scalar	1	low	0	COM/DShow	1	0	0.0	-	0	0	3	0
004cfee0	render	FUN_004cfee0	28	0	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	-	1	1	1	0
005bc900	audio	FUN_005bc900	28	0	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
004943d0	render	FUN_004943d0	30	2	stdcall	1	int	int_scalar	1	low	0	-	0	1	0.5	-	0	0	0	0
00494c60	render	FUN_00494c60	30	2	stdcall	1	int	int_scalar	1	low	0	-	0	1	0.5	-	0	0	0	0
0049eab0	particle	FUN_0049eab0	30	2	stdcall	1	int	int_scalar	1	low	0	-	0	1	0.5	-	0	0	0	0
0049ebf0	particle	FUN_0049ebf0	30	2	stdcall	1	int	int_scalar	1	low	0	-	0	1	0.5	-	0	0	0	0
0049ec80	particle	FUN_0049ec80	30	2	stdcall	1	int	int_scalar	1	low	0	-	0	1	0.5	-	0	0	0	0
004b47c0	render	FUN_004b47c0	30	2	cdecl	1	int	int_scalar	1	low	0	-	0	1	1.0	ok-asc	0	0	0	0
005ae7e0	audio	FUN_005ae7e0	30	1	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	ok-asc	1	0	0	0
004218b0	render	FUN_004218b0	31	2	cdecl	1	int	int_scalar	1	low	0	-	0	1	1.0	ambiguous	0	0	0	0
0047b230	render	FUN_0047b230	31	2	cdecl	1	int	int_scalar	1	low	1	-	0	1	1.0	ambiguous	0	1	1	0
005a7a40	audio	FUN_005a7a40	31	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ambiguous	0	0	0	0
005b0b40	audio	FUN_005b0b40	31	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
005bf350	audio	FUN_005bf350	31	1	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	-	1	0	0	0
004752d0	render	FUN_004752d0	32	1	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
00478200	track	FUN_00478200	32	2	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
00489910	gameplay	FUN_00489910	33	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
004935a0	render	FUN_004935a0	34	3	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
004935d0	render	FUN_004935d0	34	3	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.33	-	0	0	1	0
004b9aa0	input	FUN_004b9aa0	34	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	1.0	ok-asc	0	0	0	0
005b0b10	audio	FUN_005b0b10	34	1	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	-	1	0	0	0
0047b200	render	FUN_0047b200	35	3	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.67	ambiguous	0	1	1	0
004853f0	smplfzx	FUN_004853f0	35	3	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
004c40b0	render	FUN_004c40b0	35	0	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	-	1	1	2	0
004722e0	gameplay	FUN_004722e0	37	0	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	-	1	1	1	0
0049ff30	particle	FUN_0049ff30	37	0	stdcall	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	1	2	0
004b7250	input	FUN_004b7250	37	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ok-asc	0	0	0	0
00458dd0	gameplay	FUN_00458dd0	38	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.33	-	0	0	0	0
0049cc40	particle	FUN_0049cc40	39	0	stdcall	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	1	2	0
005be160	audio	FUN_005be160	40	3	stdcall	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
0049ff60	particle	FUN_0049ff60	41	0	stdcall	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	1	2	0
005bcbb0	audio	FUN_005bcbb0	42	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
00426640	render	FUN_00426640	44	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	2	0
005b70e0	audio	FUN_005b70e0	45	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
005a7e70	audio	FUN_005a7e70	46	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ambiguous	0	1	1	0
005adbe0	audio	FUN_005adbe0	46	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	flag	0	0	1	0
005af010	audio	FUN_005af010	46	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	0	0
005b81d0	audio	FUN_005b81d0	47	0	cdecl	1	int	int_scalar	1	low	0	Win32	0	0	0.0	ok-asc	0	0	2	0
0040b930	gameplay	FUN_0040b930	51	1	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
005a7ea0	audio	FUN_005a7ea0	52	3	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	0	1	0
0045d3f0	util	FUN_0045d3f0	53	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	2	0
0047c1f0	camera	FUN_0047c1f0	53	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
0049c5d0	particle	FUN_0049c5d0	53	1	cdecl	1	int	int_scalar	1	low	1	-	0	0	0.0	-	0	0	2	0
004b4080	render	FUN_004b4080	53	2	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.5	ok-asc	0	0	0	0
00550910	save	FUN_00550910	53	0	cdecl	1	int	int_scalar	1	low	0	Win32	0	0	0.0	ok-asc	0	0	3	0
005ad8d0	audio	FUN_005ad8d0	53	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ok-asc	0	0	0	0
0047c230	camera	FUN_0047c230	54	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
00489890	gameplay	FUN_00489890	55	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
004b9850	input	FUN_004b9850	55	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ok-asc	0	1	0	0
00482820	vehicle	FUN_00482820	56	4	cdecl	1	void	int_scalar	1	low	0	-	0	1	0.75	-	0	0	0	0
005aef30	audio	FUN_005aef30	56	1	cdecl	1	int	int_scalar	1	low	0	Win32	0	0	0.0	ambiguous	0	0	1	0
005af260	audio	FUN_005af260	56	3	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	ok-asc	0	0	0	0
0040df20	render	sub_0040df20	57	4	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	3	0
0049cf00	particle	FUN_0049cf00	58	1	stdcall	1	int	int_scalar	1	low	0	COM/DShow	1	0	1.0	-	0	0	2	0
005bf690	audio	FUN_005bf690	60	2	stdcall	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	0	1	0
00471560	gameplay	FUN_00471560	62	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	1.0	-	0	1	2	0
004275d0	boot	FUN_004275d0	65	9	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.44	-	0	0	1	0
005b11f0	audio	FUN_005b11f0	65	0	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	ok-asc	1	0	0	0
0047b160	render	FUN_0047b160	66	3	cdecl	1	int	int_scalar	1	low	1	-	0	1	0.67	ambiguous	0	0	1	0
004b68f0	render	FUN_004b68f0	66	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ok-asc	0	1	2	0
0047b1b0	render	FUN_0047b1b0	67	2	cdecl	1	int	int_scalar	1	low	1	-	0	1	1.0	ambiguous	0	1	3	0
005ad6a0	audio	FUN_005ad6a0	67	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
00467020	boot	FUN_00467020	68	3	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.67	-	0	1	0	0
004759b0	render	FUN_004759b0	68	1	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	-	0	1	5	0
005aadc0	audio	FUN_005aadc0	68	1	cdecl	1	int	int_scalar	1	low	1	-	0	0	0.0	-	0	0	0	0
0047b110	render	FUN_0047b110	71	3	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.67	ambiguous	0	0	1	0
004cd500	render	FUN_004cd500	71	0	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	-	1	1	2	0
005bf370	audio	FUN_005bf370	71	3	stdcall	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
0041ad60	render	FUN_0041ad60	72	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.33	ambiguous	0	1	0	0
0047af50	render	FUN_0047af50	72	3	cdecl	1	int	int_scalar	1	low	1	-	0	1	0.67	ambiguous	0	0	1	0
004728a0	util	FUN_004728a0	74	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
004d84e0	render	RwResourcesEmptyArena_PopSlot	74	0	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	flag	1	1	2	0
005a6670	audio	FUN_005a6670	75	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
004c0510	input	FUN_004c0510	76	5	cdecl	1	void	int_scalar	1	low	0	-	0	0	0.0	ok-asc	0	0	3	0
005a7560	audio	FUN_005a7560	78	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	2	0
0044df80	render	FUN_0044df80	81	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.33	-	0	1	3	0
004952f0	util	ClosePizFile	84	5	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	2	0
00401630	track	FUN_00401630	87	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	2	0
0047aef0	render	FUN_0047aef0	88	3	cdecl	1	int	int_scalar	1	low	1	-	0	1	0.67	-	0	0	1	0
0047afa0	render	FUN_0047afa0	88	3	cdecl	1	int	int_scalar	1	low	1	-	0	1	0.67	-	0	0	1	0
004b4880	boot	FUN_004b4880	88	4	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.75	ok-asc	0	1	0	0
004987b0	input	FUN_004987b0	90	2	cdecl	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	1	2	0
0041c320	render	FUN_0041c320	91	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.33	ambiguous	0	1	0	0
004595c0	gameplay	FUN_004595c0	91	2	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	7	0
0047c270	camera	FUN_0047c270	91	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	3	0
0047c2d0	camera	FUN_0047c2d0	91	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	3	0
004c4270	render	FUN_004c4270	91	0	cdecl	1	int	ptr_arg_int_get	1	low	1	-	0	0	0.0	ok-asc	1	0	0	0
0041ad00	vehicle	FUN_0041ad00	93	5	cdecl	1	void	int_scalar	1	low	1	-	0	0	0.0	-	0	0	2	0
00426b40	frontend	FUN_00426b40	94	10	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	3	0
005bce80	audio	FUN_005bce80	95	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	3	0
0047b0a0	render	FUN_0047b0a0	98	3	cdecl	1	int	int_scalar	1	low	1	-	0	1	0.67	ambiguous	0	0	1	0
005a9be0	audio	FUN_005a9be0	98	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	3	0
00407b00	gameplay	FUN_00407b00	99	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
0044c8b0	render	FUN_0044c8b0	99	4	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.75	-	0	0	2	0
0049c620	particle	FUN_0049c620	102	0	cdecl	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	0	5	0
005bc890	audio	FUN_005bc890	102	0	cdecl	1	int	int_scalar	1	low	1	COM/DShow	1	0	0.0	-	0	0	2	0
00425a40	util	FUN_00425a40	104	6	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	6	0
0047ae80	render	FUN_0047ae80	104	3	cdecl	1	int	int_scalar	1	low	1	-	0	1	0.67	ambiguous	0	0	1	0
0047c0f0	track	FUN_0047c0f0	111	3	cdecl	1	int	int_scalar	1	low	1	-	0	0	0.33	-	0	1	4	0
005aea60	audio	FUN_005aea60	111	0	cdecl	1	int	ptr_arg_int_get	1	low	0	-	0	0	0.0	flag	1	1	1	0
00493f00	util	FUN_00493f00	112	2	cdecl	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	1	3	0
00406950	gameplay	FUN_00406950	115	2	cdecl	1	int	int_scalar	1	low	1	-	0	0	0.0	-	0	1	4	0
005bd9e0	audio	FUN_005bd9e0	115	1	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	1	1	0
005be450	audio	FUN_005be450	116	3	stdcall	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	0	3	0
0047e9c0	vehicle	PhysicsSceneInitSequence	118	12	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.83	-	0	1	0	0
004c42d0	render	FUN_004c42d0	137	0	cdecl	1	int	ptr_arg_int_get	1	low	1	-	0	0	0.0	-	1	0	1	0
005b2de0	audio	FUN_005b2de0	142	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	-	0	0	0	0
0047ade0	render	FUN_0047ade0	145	4	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.75	-	0	1	2	0
0047b000	render	FUN_0047b000	145	3	cdecl	1	int	int_scalar	1	low	1	-	0	1	0.67	-	0	0	1	0
0045dbe0	util	FUN_0045dbe0	146	2	cdecl	1	int	int_scalar	1	low	1	-	0	0	0.0	-	0	1	5	0
00455060	render	FUN_00455060	157	6	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.5	-	0	1	6	0
00475830	render	FUN_00475830	160	3	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.67	ambiguous	0	1	1	0
004b7330	input	FUN_004b7330	161	3	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	flag	0	1	0	0
00427be0	render	FUN_00427be0	171	6	cdecl	1	int	int_scalar	1	low	1	-	0	0	0.0	-	0	1	5	0
0045bae0	vehicle	FUN_0045bae0	181	8	cdecl	1	int	int_scalar	1	low	0	-	0	0	0.0	ok-asc	0	1	8	0
0041ec00	gameplay	FUN_0041ec00	182	6	cdecl	1	int	int_scalar	1	low	0	-	0	1	0.5	-	0	1	5	0
005b1500	audio	FUN_005b1500	203	3	cdecl	1	int	int_scalar	1	low	0	Win32	0	0	0.0	-	0	1	1	0
0047b9e0	track	FUN_0047b9e0	19	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	0	0
00487e00	particle	FUN_00487e00	20	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	1	0
005b7e20	audio	FUN_005b7e20	23	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	flag	0	0	0	0
00452140	gameplay	FUN_00452140	24	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	1	0
004758d0	render	FUN_004758d0	24	1	cdecl	2	int	int_pair	1	low	0	-	0	0	1.0	-	0	0	0	0
004b5580	vehicle	FUN_004b5580	24	1	cdecl	2	int	int_pair	1	low	0	-	0	0	1.0	ok-asc	0	0	0	0
004d8530	render	rwID_PIPEMODULE_ctor	25	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	1	1	0
004b44f0	util	FUN_004b44f0	26	1	cdecl	2	int	int_pair	1	low	0	-	0	0	1.0	ok-asc	0	0	0	0
00474d60	vehicle	FUN_00474d60	28	1	cdecl	2	int	int_pair	1	low	0	-	0	0	1.0	-	0	0	0	0
00490e50	render	FUN_00490e50	32	2	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	1	0
004c1be0	frontend	sub_004c1be0	35	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	1	0	0
004ce6c0	render	FUN_004ce6c0	39	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	flag	0	0	0	0
00429290	frontend	FUN_00429290	40	5	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	0	0	0
00448700	vehicle	FUN_00448700	43	1	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	-	0	1	3	0
004721b0	gameplay	FUN_004721b0	43	2	cdecl	2	int	int_pair	1	low	0	-	0	1	0.5	-	0	0	0	0
0040bae0	gameplay	FUN_0040bae0	44	2	cdecl	2	int	int_pair	1	low	0	-	0	1	1.0	ok-asc	0	0	0	0
005ad080	audio	FUN_005ad080	44	0	cdecl	2	int	int_pair	1	low	0	-	0	0	0.0	ambiguous	0	0	0	0
005bcc70	audio	FUN_005bcc70	44	2	cdecl	2	int	int_pair	1	low	0	Win32	0	0	0.0	-	0	0	1	0
